movieId,title,genres,ratings,year
1270,Kung Fu Divas,Sci-Fi,10,2009
1271,Bride for Rent,Horror,9,2010
1272,The Unmarried Wife,Horror,10,2003
1273,Can't Help Falling In Love,Action,5,2006
1274,Sisterakas,Comedy,10,2006
1275,The Unmarried Wife,Thriller,1,2010
1276,A Very Special Love,Sci-Fi,6,2009
1277,Alone/Together,Sci-Fi,10,2004
1278,The Unmarried Wife,Sci-Fi,9,2011
1279,Seven Sundays,Action,5,2006
1280,No Other Woman,Sci-Fi,9,2004
1281,Sukob,Action,4,2010
1282,Tanging Yaman,Action,8,2007
1283,Kung Fu Divas,Horror,1,2008
1284,The Unmarried Wife,Thriller,1,2002
1285,Till I Met You,Drama,5,2002
1286,All About Love,Fantasy,10,2003
1287,Suddenly It's Magic,Comedy,9,2006
1288,A Very Special Love,Drama,8,2010
1289,Crazy Beautiful You,Sci-Fi,3,2003
1290,The Mistress,Drama,3,2004
1291,Exes Baggage,Action,1,2007
1292,It Takes a Man and a Woman,Horror,8,2012
1293,Exes Baggage,Thriller,9,2012
1294,Kimmy Dora,Romance,7,2004
1295,The Achy Breaky Hearts,Drama,4,2004
1296,Love You to the Stars and Back,Fantasy,1,2012
1297,Kasal Kasali Kasalo,Action,9,2010
1298,The Achy Breaky Hearts,Thriller,6,2005
1299,Kung Fu Divas,Romance,5,2005
1300,Kasal Kasali Kasalo,Comedy,3,2006
1301,She's Dating the Gangster,Horror,4,2005
1302,Crazy Beautiful You,Romance,5,2012
1303,Crazy Beautiful You,Sci-Fi,8,2008
1304,She's Dating the Gangster,Thriller,3,2012
1305,A Second Chance,Horror,7,2002
1306,Bride for Rent,Fantasy,7,2009
1307,You're Still The One,Action,3,2009
1308,Miss Granny,Sci-Fi,8,2005
1309,All About Love,Drama,7,2006
1310,Crazy Beautiful You,Horror,9,2004
1311,The Breakup Playlist,Romance,1,2003
1312,My Ex and Whys,Sci-Fi,2,2003
1313,Suddenly It's Magic,Fantasy,9,2002
1314,No Other Woman,Romance,2,2007
1315,Crazy Beautiful You,Horror,4,2012
1316,The Achy Breaky Hearts,Action,6,2004
1317,Can't Help Falling In Love,Fantasy,4,2012
1318,Till I Met You,Fantasy,8,2004
1319,Barcelona: A Love Untold,Horror,9,2009
1320,All About Love,Sci-Fi,4,2003
1321,She's the One,Action,8,2004
1322,Crazy Beautiful You,Drama,4,2012
1323,Crazy Beautiful You,Sci-Fi,2,2003
1324,My Amnesia Girl,Comedy,4,2003
1325,One More Chance,Horror,10,2010
1326,Three Words to Forever,Fantasy,10,2011
1327,My Ex and Whys,Romance,7,2005
1328,A Second Chance,Drama,5,2006
1329,Kasal Kasali Kasalo,Thriller,7,2012
1330,No Other Woman,Comedy,5,2011
1331,Ang Tanging Ina,Sci-Fi,8,2003
1332,All About Love,Action,7,2007
1333,One More Chance,Sci-Fi,5,2004
1334,The Love Affair,Comedy,1,2011
1335,The Hows of Us,Romance,6,2007
1336,My Big Love,Romance,5,2006
1337,Ang Tanging Ina,Romance,9,2010
1338,Praybeyt Benjamin,Fantasy,2,2008
1339,Ang Tanging Ina,Romance,1,2003
1340,Alone/Together,Comedy,4,2012
1341,She's Dating the Gangster,Fantasy,4,2007
1342,My Ex and Whys,Romance,7,2007
1343,You're Still The One,Horror,3,2005
1344,No Other Woman,Sci-Fi,9,2008
1345,Alone/Together,Sci-Fi,2,2008
1346,Alone/Together,Horror,2,2012
1347,One More Chance,Comedy,4,2011
1348,The Breakup Playlist,Horror,8,2004
1349,The Mistress,Comedy,6,2012
1350,Ex with Benefits,Comedy,5,2006
1351,Four Sisters and a Wedding,Thriller,4,2006
1352,Dekada '70,Thriller,6,2004
1353,Love You to the Stars and Back,Romance,10,2008
1354,The Hows of Us,Horror,10,2010
1355,Here Comes the Bride,Romance,6,2008
1356,Praybeyt Benjamin,Sci-Fi,4,2010
1357,Close to You,Romance,3,2004
1358,Ang Tanging Ina,Romance,6,2006
1359,Exes Baggage,Horror,2,2006
1360,The Achy Breaky Hearts,Drama,1,2004
1361,Here Comes the Bride,Drama,9,2010
1362,All About Love,Comedy,7,2009
1363,Seven Sundays,Horror,10,2004
1364,Four Sisters and a Wedding,Thriller,6,2004
1365,The Girl in the Orange Dress,Romance,7,2008
1366,In My Life,Fantasy,9,2005
1367,Three Words to Forever,Thriller,2,2008
1368,My Ex and Whys,Romance,5,2009
1369,Alone/Together,Romance,9,2006
1370,My Amnesia Girl,Fantasy,2,2010
1371,Bride for Rent,Thriller,7,2005
1372,The Hows of Us,Horror,8,2009
1373,A Second Chance,Drama,2,2004
1374,Starting Over Again,Action,8,2007
1375,It Takes a Man and a Woman,Thriller,4,2012
1376,In My Life,Fantasy,7,2003
1377,Crazy Beautiful You,Romance,9,2011
1378,Three Words to Forever,Thriller,10,2007
1379,Kasal Kasali Kasalo,Thriller,5,2008
1380,Ang Tanging Ina,Drama,4,2009
1381,Love You to the Stars and Back,Romance,2,2011
1382,One More Chance,Comedy,2,2004
1383,Here Comes the Bride,Action,8,2011
1384,Everything About Her,Action,8,2007
1385,Feng Shui,Action,1,2006
1386,Kimmy Dora,Fantasy,3,2003
1387,Here Comes the Bride,Drama,1,2007
1388,Miss Granny,Sci-Fi,7,2005
1389,A Second Chance,Horror,6,2009
1390,Ex with Benefits,Romance,2,2009
1391,Crazy Beautiful You,Romance,4,2012
1392,Here Comes the Bride,Fantasy,5,2010
1393,The Breakup Playlist,Horror,1,2012
1394,Suddenly It's Magic,Fantasy,1,2006
1395,One More Chance,Thriller,10,2006
1396,Everyday I Love You,Fantasy,2,2003
1397,Till I Met You,Horror,1,2005
1398,The Love Affair,Horror,8,2012
1399,She's the One,Action,7,2010
1400,The Healing,Horror,1,2006
1401,One More Chance,Thriller,4,2008
1402,Seven Sundays,Sci-Fi,3,2010
1403,It Takes a Man and a Woman,Sci-Fi,1,2006
1404,The Breakup Playlist,Sci-Fi,9,2005
1405,Kung Fu Divas,Comedy,10,2007
1406,Here Comes the Bride,Comedy,2,2007
1407,Ex with Benefits,Sci-Fi,1,2008
1408,Kung Fu Divas,Comedy,5,2002
1409,She's Dating the Gangster,Sci-Fi,3,2002
1410,In My Life,Fantasy,7,2010
1411,The Love Affair,Drama,3,2006
1412,Love You to the Stars and Back,Thriller,2,2007
1413,The Healing,Fantasy,8,2003
1414,The Hows of Us,Drama,9,2004
1415,You Changed My Life,Fantasy,1,2008
1416,The Unmarried Wife,Fantasy,9,2003
1417,The Girl in the Orange Dress,Fantasy,7,2012
1418,Can't Help Falling In Love,Comedy,1,2010
1419,Everyday I Love You,Thriller,4,2011
1420,Sisterakas,Romance,4,2004
1421,The Breakup Playlist,Comedy,5,2009
1422,In My Life,Fantasy,5,2010
1423,Feng Shui,Drama,5,2010
1424,A Second Chance,Action,1,2012
1425,Here Comes the Bride,Drama,6,2002
1426,Love You to the Stars and Back,Thriller,9,2006
1427,You're Still The One,Fantasy,5,2009
1428,The Hows of Us,Horror,1,2006
1429,Miss Granny,Thriller,2,2008
1430,The Love Affair,Action,3,2008
1431,She's the One,Sci-Fi,5,2008
1432,In My Life,Action,8,2004
1433,Suddenly It's Magic,Comedy,8,2007
1434,Crazy Beautiful You,Romance,2,2002
1435,Kung Fu Divas,Romance,8,2010
1436,Praybeyt Benjamin,Fantasy,7,2003
1437,Dekada '70,Sci-Fi,7,2009
1438,Everything About Her,Horror,5,2002
1439,In My Life,Thriller,8,2011
1440,The Love Affair,Thriller,8,2004
1441,You're Still The One,Romance,7,2006
1442,My Ex and Whys,Horror,9,2005
1443,Can't Help Falling In Love,Comedy,6,2003
1444,Can't Help Falling In Love,Action,3,2007
1445,My Ex and Whys,Comedy,4,2004
1446,Here Comes the Bride,Comedy,3,2007
1447,Ex with Benefits,Comedy,9,2005
1448,Sukob,Comedy,2,2007
1449,Kimmy Dora,Action,7,2010
1450,My Amnesia Girl,Romance,4,2012
1451,The Breakup Playlist,Comedy,4,2006
1452,Four Sisters and a Wedding,Thriller,1,2003
1453,The Unmarried Wife,Romance,3,2009
1454,Close to You,Romance,9,2003
1455,My Big Love,Action,2,2009
1456,Ex with Benefits,Fantasy,10,2002
1457,Everyday I Love You,Sci-Fi,10,2012
1458,Kung Fu Divas,Thriller,5,2005
1459,Kung Fu Divas,Horror,8,2003
1460,Ex with Benefits,Action,1,2005
1461,The Girl in the Orange Dress,Romance,9,2009
1462,The Achy Breaky Hearts,Sci-Fi,10,2006
1463,Everyday I Love You,Thriller,3,2011
1464,She's Dating the Gangster,Drama,3,2010
1465,Love You to the Stars and Back,Romance,4,2011
1466,Kung Fu Divas,Thriller,7,2002
1467,Feng Shui,Horror,10,2004
1468,My Amnesia Girl,Action,2,2009
1469,One More Chance,Sci-Fi,9,2008
1470,Suddenly It's Magic,Horror,8,2011
1471,You're Still The One,Drama,2,2009
1472,A Very Special Love,Fantasy,6,2005
1473,Alone/Together,Action,6,2012
1474,One More Chance,Thriller,10,2011
1475,Kung Fu Divas,Action,1,2010
1476,A Second Chance,Fantasy,10,2004
1477,Here Comes the Bride,Comedy,2,2006
1478,Bride for Rent,Comedy,3,2006
1479,Crazy Beautiful You,Fantasy,6,2007
1480,The Healing,Action,9,2009
1481,It Takes a Man and a Woman,Thriller,2,2005
1482,Alone/Together,Sci-Fi,10,2010
1483,Bride for Rent,Comedy,5,2002
1484,The Girl in the Orange Dress,Comedy,5,2010
1485,Till I Met You,Horror,7,2002
1486,Barcelona: A Love Untold,Romance,2,2006
1487,The Mistress,Comedy,9,2011
1488,Crazy Beautiful You,Thriller,9,2011
1489,Everyday I Love You,Thriller,1,2009
1490,Kasal Kasali Kasalo,Fantasy,2,2012
1491,Exes Baggage,Drama,9,2011
1492,No Other Woman,Sci-Fi,6,2005
1493,Kimmy Dora,Horror,5,2002
1494,One More Chance,Romance,2,2003
1495,In My Life,Fantasy,2,2011
1496,All About Love,Romance,4,2005
1497,Alone/Together,Romance,8,2003
1498,It Takes a Man and a Woman,Drama,3,2004
1499,One More Chance,Thriller,4,2007
1500,Can't Help Falling In Love,Comedy,6,2004
1501,Seven Sundays,Sci-Fi,5,2002
1502,Starting Over Again,Thriller,6,2009
1503,Seven Sundays,Thriller,5,2008
1504,Here Comes the Bride,Action,4,2002
1505,Barcelona: A Love Untold,Romance,6,2009
1506,Everything About Her,Thriller,4,2004
1507,Close to You,Thriller,2,2010
1508,Kung Fu Divas,Horror,1,2012
1509,Love You to the Stars and Back,Drama,7,2006
1510,She's Dating the Gangster,Action,1,2005
1511,Everyday I Love You,Action,9,2011
1512,Everyday I Love You,Action,6,2007
1513,You're Still The One,Action,9,2011
1514,Exes Baggage,Drama,7,2006
1515,Tanging Yaman,Drama,6,2008
1516,Kung Fu Divas,Romance,3,2006
1517,The Breakup Playlist,Drama,2,2006
1518,My Amnesia Girl,Thriller,5,2009
1519,The Girl in the Orange Dress,Drama,5,2004
1520,Alone/Together,Comedy,6,2006
1521,Here Comes the Bride,Thriller,5,2012
1522,Miss Granny,Comedy,10,2006
1523,No Other Woman,Horror,10,2005
1524,Praybeyt Benjamin,Action,8,2007
1525,The Healing,Comedy,8,2005
1526,Till I Met You,Action,5,2002
1527,No Other Woman,Action,8,2008
1528,A Very Special Love,Sci-Fi,5,2007
1529,My Big Love,Horror,7,2011
1530,A Very Special Love,Sci-Fi,10,2004
1531,Praybeyt Benjamin,Sci-Fi,9,2004
1532,Ex with Benefits,Drama,3,2004
1533,Kimmy Dora,Action,1,2006
1534,Bride for Rent,Thriller,8,2007
1535,Dekada '70,Sci-Fi,10,2012
1536,Barcelona: A Love Untold,Comedy,7,2007
1537,Till I Met You,Sci-Fi,7,2006
1538,Sukob,Thriller,4,2011
1539,Kimmy Dora,Drama,2,2011
1540,You Changed My Life,Drama,8,2005
1541,You're Still The One,Romance,3,2012
1542,It Takes a Man and a Woman,Fantasy,5,2006
1543,The Healing,Comedy,8,2009
1544,A Very Special Love,Thriller,6,2009
1545,Kung Fu Divas,Sci-Fi,3,2010
1546,My Big Love,Comedy,1,2008
1547,The Hows of Us,Drama,8,2004
1548,Three Words to Forever,Comedy,6,2003
1549,Love You to the Stars and Back,Drama,5,2008
1550,Feng Shui,Romance,5,2008
1551,The Girl in the Orange Dress,Sci-Fi,4,2011
1552,Barcelona: A Love Untold,Comedy,4,2003
1553,My Amnesia Girl,Action,6,2006
1554,Dekada '70,Thriller,5,2002
1555,Starting Over Again,Fantasy,9,2012
1556,Suddenly It's Magic,Sci-Fi,3,2008
1557,Three Words to Forever,Horror,4,2005
1558,The Hows of Us,Horror,2,2002
1559,Ang Tanging Ina,Fantasy,4,2002
1560,My Amnesia Girl,Romance,8,2005
1561,Kung Fu Divas,Horror,6,2010
1562,Feng Shui,Drama,6,2011
1563,Tanging Yaman,Comedy,7,2002
1564,Suddenly It's Magic,Sci-Fi,8,2008
1565,Crazy Beautiful You,Drama,10,2009
1566,Three Words to Forever,Drama,10,2008
1567,Starting Over Again,Horror,2,2012
1568,The Healing,Romance,3,2005
1569,Alone/Together,Drama,4,2007
1570,Till I Met You,Comedy,7,2012
1571,Praybeyt Benjamin,Sci-Fi,5,2003
1572,It Takes a Man and a Woman,Sci-Fi,6,2007
1573,All About Love,Romance,1,2007
1574,Kasal Kasali Kasalo,Action,2,2009
1575,The Mistress,Romance,10,2007
1576,Seven Sundays,Comedy,1,2004
1577,You Changed My Life,Drama,6,2002
1578,Can't Help Falling In Love,Drama,6,2006
1579,A Second Chance,Thriller,4,2010
1580,My Ex and Whys,Romance,7,2004
1581,Everything About Her,Thriller,8,2010
1582,She's the One,Thriller,8,2002
1583,The Healing,Sci-Fi,2,2008
1584,The Unmarried Wife,Horror,2,2007
1585,Here Comes the Bride,Drama,1,2002
1586,Close to You,Thriller,9,2002
1587,Suddenly It's Magic,Action,7,2011
1588,Tanging Yaman,Fantasy,5,2007
1589,Seven Sundays,Sci-Fi,3,2003
1590,One More Chance,Horror,6,2010
1591,It Takes a Man and a Woman,Fantasy,10,2006
1592,Ang Tanging Ina,Action,6,2012
1593,Exes Baggage,Horror,10,2003
1594,Kasal Kasali Kasalo,Fantasy,9,2005
1595,My Big Love,Comedy,4,2008
1596,Bride for Rent,Sci-Fi,8,2003
1597,Ex with Benefits,Action,2,2006
1598,Close to You,Action,6,2006
1599,The Girl in the Orange Dress,Action,3,2003
1600,Ang Tanging Ina,Drama,4,2006
1601,Till I Met You,Romance,2,2010
1602,Here Comes the Bride,Horror,8,2004
1603,Kung Fu Divas,Drama,8,2004
1604,Ex with Benefits,Comedy,3,2012
1605,Close to You,Action,7,2003
1606,You're Still The One,Romance,8,2008
1607,Praybeyt Benjamin,Action,9,2009
1608,Sukob,Thriller,1,2006
1609,The Achy Breaky Hearts,Romance,3,2008
1610,Exes Baggage,Drama,7,2008
1611,Here Comes the Bride,Sci-Fi,4,2002
1612,Ang Tanging Ina,Action,2,2008
1613,Miss Granny,Horror,8,2003
1614,Miss Granny,Sci-Fi,9,2005
1615,Kimmy Dora,Fantasy,8,2002
1616,Kasal Kasali Kasalo,Thriller,10,2007
1617,Barcelona: A Love Untold,Action,2,2012
1618,Here Comes the Bride,Action,1,2010
1619,Alone/Together,Romance,5,2011
1620,Miss Granny,Sci-Fi,4,2003
1621,Kasal Kasali Kasalo,Horror,3,2007
1622,The Girl in the Orange Dress,Action,3,2008
1623,Sisterakas,Thriller,5,2009
1624,My Amnesia Girl,Romance,10,2002
1625,The Breakup Playlist,Romance,3,2007
1626,My Big Love,Drama,9,2006
1627,All About Love,Sci-Fi,10,2009
1628,Kung Fu Divas,Thriller,8,2004
1629,Barcelona: A Love Untold,Drama,5,2012
1630,The Girl in the Orange Dress,Fantasy,10,2008
1631,The Breakup Playlist,Action,8,2010
1632,Tanging Yaman,Comedy,10,2002
1633,My Big Love,Action,3,2010
1634,Three Words to Forever,Fantasy,8,2005
1635,Everyday I Love You,Action,5,2003
1636,You're Still The One,Fantasy,10,2006
1637,All About Love,Romance,6,2010
1638,The Mistress,Sci-Fi,4,2011
1639,Alone/Together,Fantasy,7,2003
1640,Kasal Kasali Kasalo,Fantasy,4,2002
1641,The Love Affair,Drama,7,2007
1642,It Takes a Man and a Woman,Action,6,2007
1643,Seven Sundays,Sci-Fi,10,2009
1644,Praybeyt Benjamin,Sci-Fi,5,2012
1645,Sisterakas,Thriller,6,2003
1646,Four Sisters and a Wedding,Romance,8,2004
1647,Ex with Benefits,Horror,10,2003
1648,Everything About Her,Sci-Fi,6,2009
1649,Miss Granny,Romance,7,2008
1650,She's Dating the Gangster,Action,3,2008
1651,You're Still The One,Comedy,7,2006
1652,One More Chance,Action,2,2002
1653,The Healing,Sci-Fi,1,2011
1654,You Changed My Life,Thriller,3,2008
1655,Love You to the Stars and Back,Action,5,2007
1656,Kung Fu Divas,Drama,2,2012
1657,The Mistress,Fantasy,6,2008
1658,She's Dating the Gangster,Romance,1,2003
1659,The Achy Breaky Hearts,Thriller,6,2010
1660,The Unmarried Wife,Sci-Fi,9,2006
1661,Exes Baggage,Sci-Fi,7,2008
1662,My Big Love,Sci-Fi,7,2009
1663,Kimmy Dora,Romance,1,2003
1664,Seven Sundays,Comedy,1,2008
1665,Seven Sundays,Fantasy,4,2011
1666,All About Love,Fantasy,9,2009
1667,Praybeyt Benjamin,Action,2,2004
1668,Can't Help Falling In Love,Fantasy,8,2011
1669,Four Sisters and a Wedding,Comedy,2,2006
1670,Can't Help Falling In Love,Action,5,2007
1671,The Healing,Comedy,2,2008
1672,Praybeyt Benjamin,Fantasy,7,2008
1673,A Second Chance,Romance,7,2006
1674,One More Chance,Comedy,8,2010
1675,You Changed My Life,Action,4,2012
1676,Ex with Benefits,Horror,4,2008
1677,The Achy Breaky Hearts,Drama,1,2010
1678,Till I Met You,Fantasy,1,2002
1679,Love You to the Stars and Back,Drama,8,2010
1680,One More Chance,Drama,10,2002
1681,Close to You,Drama,5,2010
1682,Exes Baggage,Sci-Fi,9,2002
1683,In My Life,Romance,4,2002
1684,She's Dating the Gangster,Romance,5,2007
1685,Bride for Rent,Romance,8,2007
1686,Bride for Rent,Fantasy,4,2007
1687,Bride for Rent,Comedy,10,2010
1688,No Other Woman,Comedy,5,2012
1689,Kimmy Dora,Horror,7,2006
1690,Sisterakas,Horror,5,2012
1691,Starting Over Again,Fantasy,8,2008
1692,Praybeyt Benjamin,Sci-Fi,4,2005
1693,Alone/Together,Drama,6,2008
1694,Till I Met You,Horror,7,2005
1695,Three Words to Forever,Sci-Fi,2,2010
1696,A Very Special Love,Comedy,10,2002
1697,You Changed My Life,Sci-Fi,5,2002
1698,Feng Shui,Thriller,10,2007
1699,It Takes a Man and a Woman,Thriller,1,2008
1700,Dekada '70,Romance,5,2010
1701,The Unmarried Wife,Thriller,4,2012
1702,She's Dating the Gangster,Thriller,5,2007
1703,The Girl in the Orange Dress,Drama,5,2004
1704,Kung Fu Divas,Thriller,8,2006
1705,No Other Woman,Horror,2,2004
1706,The Mistress,Fantasy,1,2011
1707,Ang Tanging Ina,Thriller,4,2006
1708,The Girl in the Orange Dress,Comedy,5,2006
1709,Praybeyt Benjamin,Sci-Fi,10,2012
1710,A Very Special Love,Thriller,8,2009
1711,The Mistress,Drama,5,2010
1712,Alone/Together,Romance,5,2003
1713,My Amnesia Girl,Romance,9,2003
1714,Ang Tanging Ina,Thriller,7,2012
1715,The Love Affair,Horror,3,2008
1716,Ang Tanging Ina,Thriller,2,2007
1717,Love You to the Stars and Back,Thriller,1,2007
1718,Four Sisters and a Wedding,Fantasy,5,2012
1719,Kasal Kasali Kasalo,Sci-Fi,4,2012
1720,You Changed My Life,Comedy,8,2004
1721,Feng Shui,Fantasy,3,2010
1722,Everyday I Love You,Romance,6,2010
1723,Miss Granny,Action,3,2005
1724,The Breakup Playlist,Sci-Fi,6,2005
1725,Sukob,Sci-Fi,10,2004
1726,Four Sisters and a Wedding,Comedy,2,2006
1727,The Breakup Playlist,Comedy,6,2006
1728,Barcelona: A Love Untold,Fantasy,5,2002
1729,My Amnesia Girl,Action,3,2002
1730,Starting Over Again,Sci-Fi,7,2002
1731,My Ex and Whys,Comedy,4,2009
1732,Close to You,Fantasy,9,2005
1733,Feng Shui,Romance,9,2006
1734,My Ex and Whys,Fantasy,7,2003
1735,Love You to the Stars and Back,Fantasy,3,2006
1736,Four Sisters and a Wedding,Drama,3,2005
1737,Sukob,Romance,2,2005
1738,The Hows of Us,Romance,2,2005
1739,Everyday I Love You,Thriller,1,2005
1740,Till I Met You,Fantasy,3,2009
1741,Four Sisters and a Wedding,Horror,4,2012
1742,Seven Sundays,Drama,6,2009
1743,Barcelona: A Love Untold,Comedy,9,2010
1744,Sisterakas,Horror,5,2005
1745,The Healing,Romance,8,2011
1746,Tanging Yaman,Drama,4,2003
1747,Sukob,Horror,4,2009
1748,Miss Granny,Romance,3,2012
1749,Kung Fu Divas,Romance,8,2006
1750,My Ex and Whys,Action,5,2003
1751,One More Chance,Fantasy,1,2004
1752,It Takes a Man and a Woman,Romance,6,2003
1753,My Ex and Whys,Fantasy,6,2004
1754,Everything About Her,Sci-Fi,5,2002
1755,Feng Shui,Action,3,2003
1756,It Takes a Man and a Woman,Comedy,10,2012
1757,Bride for Rent,Horror,2,2009
1758,Here Comes the Bride,Action,10,2003
1759,Bride for Rent,Thriller,9,2006
1760,In My Life,Drama,1,2012
1761,Ex with Benefits,Horror,10,2002
1762,The Unmarried Wife,Action,1,2012
1763,My Ex and Whys,Thriller,6,2007
1764,Sukob,Horror,2,2012
1765,It Takes a Man and a Woman,Action,10,2008
1766,Miss Granny,Action,5,2006
1767,The Girl in the Orange Dress,Action,9,2009
1768,Bride for Rent,Action,5,2006
1769,Can't Help Falling In Love,Thriller,8,2006
1770,My Big Love,Comedy,7,2004
1771,My Ex and Whys,Drama,1,2010
1772,Here Comes the Bride,Romance,1,2002
1773,The Girl in the Orange Dress,Comedy,3,2003
1774,Tanging Yaman,Horror,8,2003
1775,Feng Shui,Romance,2,2006
1776,Ex with Benefits,Action,6,2008
1777,In My Life,Horror,6,2007
1778,The Breakup Playlist,Horror,6,2010
1779,She's the One,Sci-Fi,3,2012
1780,The Love Affair,Comedy,1,2004
1781,The Achy Breaky Hearts,Horror,2,2005
1782,Barcelona: A Love Untold,Drama,5,2006
1783,Exes Baggage,Comedy,4,2004
1784,Sisterakas,Comedy,3,2005
1785,The Mistress,Sci-Fi,10,2012
1786,One More Chance,Comedy,5,2012
1787,My Big Love,Thriller,4,2010
1788,Till I Met You,Thriller,1,2011
1789,All About Love,Action,6,2005
1790,Love You to the Stars and Back,Romance,4,2002
1791,Praybeyt Benjamin,Drama,5,2008
1792,Everything About Her,Horror,1,2002
1793,Sisterakas,Horror,2,2011
1794,A Very Special Love,Fantasy,9,2008
1795,Crazy Beautiful You,Thriller,9,2012
1796,The Healing,Fantasy,9,2002
1797,Bride for Rent,Fantasy,4,2002
1798,Dekada '70,Action,8,2008
1799,Sisterakas,Drama,2,2007
1800,She's Dating the Gangster,Thriller,7,2002
1801,Kasal Kasali Kasalo,Action,2,2008
1802,Love You to the Stars and Back,Action,8,2012
1803,Everything About Her,Sci-Fi,4,2006
1804,Praybeyt Benjamin,Drama,1,2005
1805,Can't Help Falling In Love,Drama,7,2002
1806,One More Chance,Action,9,2012
1807,Close to You,Horror,1,2006
1808,The Unmarried Wife,Thriller,7,2007
1809,She's Dating the Gangster,Horror,2,2010
1810,It Takes a Man and a Woman,Action,10,2007
1811,Sukob,Horror,1,2002
1812,Everyday I Love You,Thriller,4,2012
1813,Suddenly It's Magic,Sci-Fi,9,2002
1814,The Breakup Playlist,Action,2,2011
1815,She's Dating the Gangster,Sci-Fi,6,2009
1816,You Changed My Life,Drama,2,2005
1817,She's the One,Thriller,8,2009
1818,The Mistress,Horror,6,2005
1819,Seven Sundays,Thriller,10,2011
1820,It Takes a Man and a Woman,Drama,5,2008
1821,Sukob,Horror,1,2010
1822,The Hows of Us,Fantasy,10,2002
1823,Kasal Kasali Kasalo,Action,8,2002
1824,It Takes a Man and a Woman,Romance,10,2011
1825,Praybeyt Benjamin,Romance,4,2009
1826,Barcelona: A Love Untold,Comedy,2,2008
1827,Exes Baggage,Romance,8,2011
1828,The Mistress,Comedy,9,2008
1829,She's the One,Sci-Fi,9,2007
1830,A Second Chance,Fantasy,3,2005
1831,Four Sisters and a Wedding,Fantasy,6,2010
1832,Kimmy Dora,Romance,1,2003
1833,Kimmy Dora,Thriller,2,2009
1834,No Other Woman,Sci-Fi,2,2005
1835,The Mistress,Action,10,2002
1836,A Very Special Love,Comedy,2,2003
1837,Crazy Beautiful You,Sci-Fi,8,2008
1838,Dekada '70,Thriller,5,2010
1839,Ang Tanging Ina,Horror,9,2012
1840,The Love Affair,Romance,1,2006
1841,Ex with Benefits,Sci-Fi,1,2009
1842,She's the One,Horror,8,2006
1843,Love You to the Stars and Back,Drama,5,2012
1844,My Ex and Whys,Sci-Fi,8,2004
1845,The Love Affair,Fantasy,6,2002
1846,Barcelona: A Love Untold,Romance,4,2008
1847,Sukob,Romance,10,2003
1848,Four Sisters and a Wedding,Drama,4,2011
1849,The Healing,Thriller,6,2007
1850,Tanging Yaman,Fantasy,6,2010
1851,The Love Affair,Romance,1,2003
1852,Tanging Yaman,Horror,9,2003
1853,Ex with Benefits,Drama,4,2012
1854,Everything About Her,Thriller,8,2005
1855,The Healing,Action,10,2006
1856,Praybeyt Benjamin,Fantasy,5,2005
1857,Can't Help Falling In Love,Sci-Fi,1,2012
1858,Close to You,Comedy,4,2010
1859,One More Chance,Fantasy,5,2011
1860,The Hows of Us,Romance,5,2009
1861,No Other Woman,Fantasy,9,2004
1862,The Mistress,Action,4,2009
1863,Four Sisters and a Wedding,Fantasy,9,2007
1864,The Mistress,Drama,9,2011
1865,Barcelona: A Love Untold,Comedy,8,2009
1866,The Mistress,Drama,7,2006
1867,Tanging Yaman,Fantasy,4,2008
1868,Exes Baggage,Comedy,8,2009
1869,The Breakup Playlist,Sci-Fi,10,2009
1870,In My Life,Sci-Fi,4,2006
1871,A Second Chance,Drama,7,2009
1872,Bride for Rent,Thriller,2,2012
1873,The Hows of Us,Comedy,1,2010
1874,The Unmarried Wife,Comedy,9,2002
1875,Love You to the Stars and Back,Sci-Fi,4,2012
1876,No Other Woman,Fantasy,5,2006
1877,Sukob,Romance,3,2012
1878,Alone/Together,Thriller,4,2012
1879,The Mistress,Comedy,8,2012
1880,Ex with Benefits,Fantasy,9,2008
1881,Crazy Beautiful You,Drama,9,2007
1882,Ang Tanging Ina,Comedy,9,2002
1883,One More Chance,Action,7,2008
1884,Exes Baggage,Sci-Fi,4,2009
1885,Feng Shui,Thriller,10,2008
1886,Sisterakas,Drama,3,2003
1887,Ang Tanging Ina,Sci-Fi,8,2002
1888,Seven Sundays,Action,5,2005
1889,She's Dating the Gangster,Drama,3,2007
1890,Alone/Together,Thriller,7,2003
1891,Three Words to Forever,Sci-Fi,6,2005
1892,Starting Over Again,Drama,5,2012
1893,Close to You,Horror,6,2002
1894,Kasal Kasali Kasalo,Comedy,8,2005
1895,It Takes a Man and a Woman,Sci-Fi,4,2003
1896,The Love Affair,Drama,6,2006
1897,In My Life,Thriller,9,2011
1898,Ex with Benefits,Drama,8,2007
1899,Close to You,Comedy,5,2002
1900,Crazy Beautiful You,Comedy,8,2008
1901,Everyday I Love You,Romance,5,2007
1902,A Very Special Love,Romance,2,2009
1903,Can't Help Falling In Love,Thriller,6,2011
1904,Kasal Kasali Kasalo,Comedy,5,2007
1905,One More Chance,Drama,10,2008
1906,The Unmarried Wife,Horror,2,2011
1907,It Takes a Man and a Woman,Romance,1,2010
1908,Ang Tanging Ina,Drama,9,2006
1909,Kimmy Dora,Sci-Fi,1,2009
1910,Close to You,Action,10,2005
1911,Suddenly It's Magic,Sci-Fi,5,2003
